url,Create Date,Create Location,Date,image_url,Style,Genre,Location,tags,Media,Series,Period,Theme
https://www.wikiart.org/en/valentin-serov/portrait-of-grand-duchess-olga-alexandrovna-1893,1893,,1893,https://uploads7.wikiart.org/images/valentin-serov/portrait-of-grand-duchess-olga-alexandrovna-1893.jpg!Large.jpg,Impressionism,portrait,,children portraits|Lady,oil|canvas,,,
https://www.wikiart.org/en/paul-cezanne/three-bathers,1882,,1882,https://uploads4.wikiart.org/00223/images/paul-cezanne/three-bathers.jpg!Large.jpg,Post-Impressionism,genre painting,"Barnes Foundation, Philadelphia, PA, US",Mythology|Tree|Organism,oil|canvas,Bathers,Mature period,
https://www.wikiart.org/en/theo-van-rysselberghe/channel-coast-1892,1892,,1892,https://uploads2.wikiart.org/images/theo-van-rysselberghe/channel-coast-1892.jpg!Large.jpg,Neo-Impressionism|Pointillism,marina,,twilight-and-night|Water|Reflection|Sky,,,,
https://www.wikiart.org/en/vincent-van-gogh/barn-owl-viewed-from-the-front-1887,1887,Paris,"1887; Paris, France|1887|Paris",https://uploads8.wikiart.org/images/vincent-van-gogh/barn-owl-viewed-from-the-front-1887(1).jpg!Large.jpg,Post-Impressionism,animal painting,,birds|owls|Bird|Owl|Sketch|Bird of prey|Barn owl|Beak,paper|pencil,,,
https://www.wikiart.org/en/john-singer-sargent/two-studies-for-madame-x,1883,,1883,https://uploads6.wikiart.org/images/john-singer-sargent/two-studies-for-madame-x.jpg!Large.jpg,Realism,sketch and study,"British Museum, London, UK",female-portraits|Sketch|Figure drawing|Nose|Arm|monochrome|Line,pencil,,,
https://www.wikiart.org/en/gustave-dore/ruth-and-boaz,,,,https://uploads6.wikiart.org/images/gustave-dore/ruth-and-boaz.jpg!Large.jpg,Romanticism,religious painting,,Christianity|Ruth|Boaz,,The Holy Bible,,
https://www.wikiart.org/en/gerhard-richter/4900-colours-2007,2007,,2007,https://uploads7.wikiart.org/00283/images/gerhard-richter/4900-colours-2007.jpg!Blog.jpg,Conceptual Art|Op Art,abstract,,Pattern|Line,,,,Color Charts
https://www.wikiart.org/en/albert-maignan/the-philosophical-works-of-voltaire-lencyclopedie-les-essais-les-pensees-1890,1890,,1890,https://uploads6.wikiart.org/00332/images/albert-maignan/albert-maignan-esquisse-pour-l-h-tel-de-ville-de-paris-les-uvres-philosophiques-de-voltaire-l.jpg!Large.jpg,Art Nouveau (Modern),illustration,"Petit Palais, Paris, France",,oil|canvas,,,
https://www.wikiart.org/en/gustave-dore/the-grasshopper-and-the-ant,,,,https://uploads2.wikiart.org/images/gustave-dore/the-grasshopper-and-the-ant.jpg!Large.jpg,Romanticism,genre painting,,children|Tree,,,,
https://www.wikiart.org/en/togyu-okumura/camellia,,,,https://uploads1.wikiart.org/images/togyu-okumura/camellia.jpg,Nihonga,flower painting,,Botany|Sketch,,,,
https://www.wikiart.org/en/leo-gausson/self-portrait-1900,1900,,1900,https://uploads0.wikiart.org/00329/images/leo-gausson/gausson-selfportrait.jpg,Post-Impressionism,self-portrait,,,,,,
https://www.wikiart.org/en/john-henry-twachtman/flowers,,,,https://uploads8.wikiart.org/images/john-henry-twachtman/flowers.jpg!Large.jpg,Impressionism,landscape,,flowers-and-plants|Flower|Plant,oil|canvas,,,
https://www.wikiart.org/en/miklos-barabas/self-portrait-1841,1841,,1841,https://uploads5.wikiart.org/00330/images/miklos-barabas/barab-s-narck-p-1841.jpg!Large.jpg,Romanticism,self-portrait,"Hungarian National Museum, Budapest, Hungary",Gentleman,,,,
https://www.wikiart.org/en/william-adolphe-bouguereau/breton-brother-and-sister-1871,1871,,1871,https://uploads3.wikiart.org/00340/images/william-adolphe-bouguereau/breton.jpg,Academicism,portrait,,female-portraits|double-portraits|children portraits|Lady|Brittany|brothers-and-sisters,oil|canvas,,,
https://www.wikiart.org/en/gaston-chaissac/y-a-d-la-joie-1960,1960,,1960,https://uploads4.wikiart.org/images/gaston-chaissac/y-a-d-la-joie-1960.jpg,Art Brut,sculpture,,,,,,
https://www.wikiart.org/en/donald-judd/untitled-101-spring-street-1969,1969,,1969,https://uploads4.wikiart.org/00336/images/donald-judd/untitled-101-spring-street-1969.jpg!Large.jpg,Minimalism,sculpture|installation,,,,,,
https://www.wikiart.org/en/dieter-roth/tall-garden-gnome-1969,1969,,1969,https://uploads4.wikiart.org/images/dieter-roth/tall-garden-gnome-1969.jpg,Neo-Dada,sculpture,,Brown,,,,
https://www.wikiart.org/en/manuel-cargaleiro/c-est-vrai-je-l-aime,,,,https://uploads8.wikiart.org/00243/images/manuel-cargaleiro/c-est-vrai-je-l-aime.jpg,Abstract Expressionism,abstract,"Calouste Gulbenkian Museum, Lisbon, Portugal",,lithography,,,
https://www.wikiart.org/en/dante-gabriel-rossetti/the-blessed-damozel-study-1876,1876,,1876,https://uploads5.wikiart.org/images/dante-gabriel-rossetti/the-blessed-damozel-study-1876.jpg,Romanticism,sketch and study,,female-portraits|designs-and-sketches|Hair|Hairstyle|Sketch|Lip,,,,
https://www.wikiart.org/en/maximilien-luce/mereville-the-flock-of-sheep-1903,1903,,1903,https://uploads8.wikiart.org/00328/images/maximilien-luce/m-r-ville-le-troupeau-de-moutons.PNG!Large.PNG,Neo-Impressionism,landscape,,,oil,,,
https://www.wikiart.org/en/jules-bastien-lepage/albert-wolff-in-his-study-1881,1881,,1881,https://uploads8.wikiart.org/00329/images/jules-bastien-lepage/jules-bastian-lepage-albert-wolff-in-his-study.jpg,Realism,portrait,,,oil,,,
https://www.wikiart.org/en/odilon-redon/the-beacon-1883,1883,,1883,https://uploads8.wikiart.org/images/odilon-redon/the-beacon-1883.jpg!Large.jpg,Symbolism,symbolic painting,"Art Institute of Chicago, Chicago, IL, US",allegories-and-symbols|1880s paintings from France,pastel|paper,,,
https://www.wikiart.org/en/josef-capek/devce-v-ruzovych-satech-1916,1916,,1916,https://uploads6.wikiart.org/00308/images/josef-capek/josef-apek-d-v-e-v-r-ov-ch-atech-1916.jpg,Expressionism,portrait,,Headgear,,,,
https://www.wikiart.org/en/marc-chagall/homage-to-hungary-1956,1956,,1956; France|1956,https://uploads6.wikiart.org/images/marc-chagall/homage-to-hungary-1956.jpg!Large.jpg,Naïve Art (Primitivism),symbolic painting,,allegories-and-symbols|fires-and-floods|mother-and-child|troubles-and-disasters|Sketch|Bird,paper|lithography,,,
https://www.wikiart.org/en/leopold-survage/les-porteuses-d-eau-1939,1939,,1939,https://uploads1.wikiart.org/images/l-opold-survage/les-porteuses-d-eau-1939.jpg,Cubism,symbolic painting,,,,,,
https://www.wikiart.org/en/salvador-dali/rubus-incombustus-exodus-3-2-1967,1967,,1967,https://uploads8.wikiart.org/images/salvador-dali/rubus-incombustus-exodus-3-2-1967.jpg,Symbolism|Abstract Expressionism,religious painting,,,gouache,The Biblia Sacra,Classic Period (1941-1989),
https://www.wikiart.org/en/max-ernst/commonplaces-frontpiece-1971,1971,Paris,"1971|1971; Paris, France|Paris",https://uploads0.wikiart.org/images/max-ernst/commonplaces-frontpiece-1971.jpg!Large.jpg,Surrealism,symbolic painting,,animals|allegories-and-symbols,paper|collage,Commonplaces,Second French period,
https://www.wikiart.org/en/alfred-freddy-krupa/with-the-palm-and-the-fingers-of-the-hand-below-turbines-korana-river-2007,2007,Karlovac,"Karlovac|2007|2007; Karlovac, Croatia",https://uploads7.wikiart.org/00234/images/alfred-freddy-krupa/krupa-6014-kopija.jpg!Large.jpg,Neo-Minimalism|Neo-Expressionism,landscape,,Sketch,cardboard|ink,,,
https://www.wikiart.org/en/patrick-procktor/campanula-1989,1989,,1989,https://uploads1.wikiart.org/images/patrick-procktor/campanula-1989.jpg,Pop Art,flower painting,,Violet|Botany|Plant|Flower,,,,
https://www.wikiart.org/en/ernest-hebert/girl-selling-hay-in-san-germano-1857,1857,,1857,https://uploads2.wikiart.org/00362/images/ernest-hebert/les-fienaroles-de-san-germano92974.jpg,Romanticism,genre painting,,Ciociaro Costume|sellers|Hay,oil|canvas,,,In Italy
https://www.wikiart.org/en/marc-chagall/a-house-in-liozna-1908,1908,"Liozna, near Vitebsk","Liozna, near Vitebsk|1908; Liozna, near Vitebsk, Belarus|1908",https://uploads6.wikiart.org/images/marc-chagall/a-house-in-liozna-1908.jpg!Large.jpg,Naïve Art (Primitivism),cityscape,"Tretyakov Gallery, Moscow, Russia",houses-and-buildings|Liozna|Building|House|Home,paper|oil,,,
https://www.wikiart.org/en/edouard-vuillard/the-table,1909,,1909,https://uploads6.wikiart.org/images/edouard-vuillard/the-table.jpg!Large.jpg,Intimism,still life,Private Collection,dishware-and-cutlery,,,,
https://www.wikiart.org/en/konstantin-ivanovich-gorbatov/a-russian-town-under-the-snow,,,,https://uploads3.wikiart.org/00325/images/konstantin-ivanovich-gorbatov/konstantin-gorbatov-a-russian-town-under-the-snow.jpg!Large.jpg,Post-Impressionism,landscape|cityscape,,,oil|canvas,,,
https://www.wikiart.org/en/edgar-degas/at-the-milliner-s-1,1910,,1910,https://uploads2.wikiart.org/images/edgar-degas/at-the-milliner-s-1.jpg!Large.jpg,Impressionism,genre painting,"Musée d'Orsay, Paris, France",Shopping,pastel,,,
https://www.wikiart.org/en/david-hammons/african-american-flag-1990,1990,,1990,https://uploads1.wikiart.org/images/david-hammons/african-american-flag-1990.jpg,Post-Minimalism,sculpture,,Flag,,,,
https://www.wikiart.org/en/gino-severini/harlequin-1965,1965,,1965,https://uploads8.wikiart.org/images/gino-severini/harlequin-1965.jpg!Large.jpg,Cubism,genre painting,,,,,,
https://www.wikiart.org/en/jean-hugo/kew-garden,,,,https://uploads0.wikiart.org/images/jean-hugo/kew-garden.jpg!Large.jpg,Naïve Art (Primitivism),landscape,,Plant|Botany|Flower|Grass family|Grass|Wildflower,,,,
https://www.wikiart.org/en/philip-wilson-steer/girl-on-a-sofa-1891,1891,,1891,https://uploads0.wikiart.org/images/philip-wilson-steer/girl-on-a-sofa-1891.jpg,Impressionism,genre painting,"Ipswich Museum, Ipswich, UK",female-portraits|leisure-and-sleep|Hairstyle|Interaction,oil|canvas,,,
https://www.wikiart.org/en/vincent-van-gogh/sketch-of-a-knee-1886,1886,Antwerp,"1886; Antwerp, Belgium|Antwerp|1886",https://uploads0.wikiart.org/images/vincent-van-gogh/sketch-of-a-knee-1886.jpg!Large.jpg,Realism,sketch and study,"Van Gogh Museum, Amsterdam, Netherlands",parts-of-human-body|Sketch,chalk|paper,,,
https://www.wikiart.org/en/romul-nutiu/section-2011,2011,,2011,https://uploads4.wikiart.org/images/romul-nutiu/section-2011.jpg!Large.jpg,Tachisme,abstract,,,,,,
https://www.wikiart.org/en/gustave-dore/the-erection-of-the-cross,,,,https://uploads0.wikiart.org/images/gustave-dore/the-erection-of-the-cross.jpg!Large.jpg,Romanticism,religious painting,,Christianity|Jesus-Christ|Crucifixion|military-and-soldiers|Calvary/Golgotha,,The Holy Bible,,
https://www.wikiart.org/en/antonio-sanfilippo/untitled-5,,,,https://uploads8.wikiart.org/images/antonio-sanfilippo/untitled-5.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/kansuke-yamamoto/untitled-1950,1950,,1950,https://uploads1.wikiart.org/images/kansuke-yamamoto/untitled-1950.jpg!Large.jpg,Surrealism,photo,,Barechested|Standing|Chest|Trunk|Shoulder|Male|Arm|Joint,,,,
https://www.wikiart.org/en/olexandr-archipenko/two-figures,1921,,1921,https://uploads1.wikiart.org/images/olexandr-archipenko/two-figures.jpg,Cubism,nude painting (nu),,female-nude|Sketch|Figure drawing,,,,
https://www.wikiart.org/en/roy-lichtenstein/still-life-with-crystal-bowl-1973,1973,,1973,https://uploads2.wikiart.org/images/roy-lichtenstein/still-life-with-crystal-bowl-1973.jpg,Pop Art,still life,"Whitney Museum of American Art, New York City, NY, US",dishware-and-cutlery|food-and-beverages,magna|oil|canvas,,,
https://www.wikiart.org/en/ivan-aivazovsky/sea-1895,1895,,1895,https://uploads4.wikiart.org/images/ivan-aivazovsky/sea-1895.jpg!Large.jpg,Romanticism,marina,,boats-and-ships|seas-and-oceans|Sky|Atmospheric phenomenon|Water|Sea|Tide|Wind wave,,,,
https://www.wikiart.org/en/odilon-redon/woman-in-profile-with-flowers,,,,https://uploads4.wikiart.org/images/odilon-redon/woman-in-profile-with-flowers.jpg!Large.jpg,Symbolism,flower painting,"Solomon R. Guggenheim Museum, New York City, NY, US",flowers-and-plants,pastel|paper,,,
https://www.wikiart.org/en/josef-albers/f-32-pericles-1954,1954,,1954,https://uploads8.wikiart.org/00305/images/josef-albers/f-32-pericles-1954-1.jpg,Op Art|Constructivism,abstract,,Line|Pattern,,Structural Constellation,,
https://www.wikiart.org/en/ivan-generalic/djelekovec-rebellion-1936,1936,,1936,https://uploads2.wikiart.org/images/ivan-generalic/djelekovec-rebellion-1936.jpg!Large.jpg,Naïve Art (Primitivism),genre painting,,Ice skating,,,,
https://www.wikiart.org/en/john-chamberlain/penthouse-50-1969,1969,,1969,https://uploads4.wikiart.org/images/john-chamberlain/penthouse-50-1969.jpg,Neo-Dada,sculpture,,Food,,,,
https://www.wikiart.org/en/wols/on-lui-fait-une-radio-1939,1939,,1939,https://uploads1.wikiart.org/images/wols/on-lui-fait-une-radio-1939.jpg,Surrealism,figurative,,Sketch,,,,
https://www.wikiart.org/en/mikhail-larionov/rayonist-sausages-and-mackerel-1912,1912,,1912,https://uploads3.wikiart.org/00124/images/mikhail-larionov/rayonist-sausages-and-mackerel-1912.jpg!Large.jpg,Rayonism,still life|abstract,,,,,,
https://www.wikiart.org/en/guillaume-seignac/psyche-0,,,,https://uploads6.wikiart.org/00261/images/guillaume-seignac/seignac-psych-5613442407.jpg!Large.jpg,Academicism,mythological painting|nude painting (nu),,Lady|Mythology,,,,
https://www.wikiart.org/en/brice-marden/couplet-iii-1989,1989,,1989,https://uploads0.wikiart.org/images/brice-marden/couplet-iii-1989.jpg!Large.jpg,Abstract Expressionism,abstract,"Tate Modern, London, UK",Line,oil,,,
https://www.wikiart.org/en/frida-kahlo/portrait-of-diego-rivera-1937,1937,,1937,https://uploads6.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calder%C3%B3n-de-rivera/portrait-of-diego-rivera-1937.jpg!Large.jpg,Naïve Art (Primitivism),portrait,"Jacques and Natasha Gelman Collection, Mexico City, Mexico",male-portraits|famous-people|Diego-Rivera|Forehead|Chin,oil|wood,,,
https://www.wikiart.org/en/taras-shevchenko/young-kazakh-s-song-1857,1857,,1857,https://uploads3.wikiart.org/images/taras-shevchenko/young-kazakh-s-song-1857.jpg!Large.jpg,Romanticism,genre painting,,Photograph|Snapshot|Stock photography,,,,
https://www.wikiart.org/en/rene-magritte/young-girl-eating-a-bird-the-pleasure-1927,1927,Paris,"1927; Paris, France|1927|Paris",https://uploads3.wikiart.org/images/rene-magritte/young-girl-eating-a-bird-the-pleasure-1927(1).jpg!Large.jpg,Surrealism,symbolic painting,,,oil|canvas,,Surrealist Paris years,
https://www.wikiart.org/en/wojciech-fangor/14-1964,1964,,1964,https://uploads3.wikiart.org/images/wojciech-fangor/14-1964.jpg!Large.jpg,Op Art,abstract,,Light|Circle,,,,
https://www.wikiart.org/en/george-caleb-bingham/rural-scene-1845,1845,,1845,https://uploads5.wikiart.org/00129/images/george-caleb-bingham/george-caleb-bingham-landscape-rural-scene.jpg!Large.jpg,Romanticism|Naïve Art (Primitivism),landscape,,Natural landscape|Atmospheric phenomenon|Tree|morning|Bank,oil|canvas,,,
https://www.wikiart.org/en/hugo-muhlig/hunting-break-1902,1902,,1902,https://uploads8.wikiart.org/00330/images/hugo-muhlig/hugo-m-hlig-jagdpause-1902.jpg!Large.jpg,Impressionism,genre painting,,,,,,
https://www.wikiart.org/en/andrzej-wroblewski/queue,1956,,1956,https://uploads5.wikiart.org/00128/images/andrzej-wroblewski/kolejka-trwa-1856.jpg!Large.jpg,Expressionism,,,,,,,
https://www.wikiart.org/en/roger-weik/talk-to-me-2018-2018,2018,"Los Angeles, California","Los Angeles, California|2018|2018; Los Angeles, California, United States",https://uploads1.wikiart.org/00181/images/roger-weik/talk-to-me-2018.JPG!Large.JPG,,abstract,,Azure,,,,
https://www.wikiart.org/en/lois-mailou-jones/textile-design-for-cretonne-1928,1928,,1928,https://uploads0.wikiart.org/00315/images/lois-mailou-jones/textile-design-for-cretonne-1928.jpg!Large.jpg,Native Art|Abstract Art,design,,Orange|Organism|Pattern,,,,Textile Designs
https://www.wikiart.org/en/john-bratby/mercedes-the-artist-s-car-1972,1972,,1972,https://uploads4.wikiart.org/images/john-bratby/mercedes-the-artist-s-car-1972.jpg!Large.jpg,Expressionism,interior,,Land vehicle|Car|Classic car|Vehicle|Coupé|Classic|Vintage car|Antique car|Sedan,,,,
https://www.wikiart.org/en/roger-weik/opera-2016-2016,2016,Los Angeles,"Los Angeles|2016|2016; Los Angeles, United States",https://uploads6.wikiart.org/images/roger-weik/opera-2016-2016.jpg!Large.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/harriet-backer/landscape-from-ulvin-1889,1889,,1889,https://uploads2.wikiart.org/00335/images/harriet-backer/fra-ulvin-landscape-from-ulvin-1889.jpg!Large.jpg,Impressionism,landscape,,,oil|canvas,,,
https://www.wikiart.org/en/maurice-denis/woman-in-blue,1899,,1899,https://uploads7.wikiart.org/images/maurice-denis/woman-in-blue.jpg!Large.jpg,Post-Impressionism,genre painting,Private Collection,gardens-and-parks|forests-and-trees|Tree|Woody plant|Plant|spring,,,,
https://www.wikiart.org/en/adolph-gottlieb/blue-ground-1973,1973,,1973,https://uploads2.wikiart.org/images/adolph-gottlieb/blue-ground-1973.jpg,Color Field Painting,,,,,,,
https://www.wikiart.org/en/vasily-perov/court-pugacheva-1875-1,1875,,1875,https://uploads6.wikiart.org/images/vasily-perov/court-pugacheva-1875-1.jpg!Large.jpg,Realism,sketch and study,,famous-people|designs-and-sketches|Yemelyan-Pugachev|Tree,,,,
https://www.wikiart.org/en/pablo-picasso/reclining-woman-1932,1932,,1932,https://uploads5.wikiart.org/images/pablo-picasso/reclining-woman-1932.jpg!Large.jpg,Surrealism,nude painting (nu),,female-nude|Marie-Thérèse Walter,,,Neoclassicist & Surrealist Period,
https://www.wikiart.org/en/sabin-balasa/the-nymphs-of-the-woods,,,,https://uploads6.wikiart.org/images/sabin-b-la-a/the-nymphs-of-the-woods.jpg,Surrealism,symbolic painting,,Organism|Human,,,,
https://www.wikiart.org/en/camille-pissarro/the-pont-neuf-and-the-statue-of-henri-iv-1901,1901,,1901,https://uploads6.wikiart.org/images/camille-pissarro/the-pont-neuf-and-the-statue-of-henri-iv-1901.jpg!Large.jpg,Impressionism,cityscape,Private Collection,Holy places|Tree|Sky,oil|canvas,,,
https://www.wikiart.org/en/willi-baumeister/the-prophet-and-herodias-1946,1946,,1946,https://uploads7.wikiart.org/images/willi-baumeister/the-prophet-and-herodias-1946.jpg,Art Informel,abstract,,Text|Font|Line|Organism,,,,
https://www.wikiart.org/en/ferdinand-georg-waldm-ller/bouquet-of-roses-at-the-window-1832,1832,,1832,https://uploads0.wikiart.org/00339/images/ferdinand-georg-waldm-ller/bouquet-of-roses-at-the-window.jpg!Large.jpg,Biedermeier,flower painting,,Garden roses|Flower|Still life photography|Floribunda|Rosa × centifolia|Rose|Plant|Bouquet,,,,
https://www.wikiart.org/en/christian-wilhelm-allers/portrait-of-otto-von-bismarck-1892,1892,,1892,https://uploads3.wikiart.org/images/christian-wilhelm-allers/portrait-of-otto-von-bismarck-1892.jpg!Large.jpg,Realism,portrait,,Sketch|Figure drawing|Line,,,,
https://www.wikiart.org/en/jean-cocteau/interieur-chapelle-saint-blaise-1959-5,1959,,1959,https://uploads4.wikiart.org/images/jean-cocteau/interieur-chapelle-saint-blaise-1959-5.jpg!Large.jpg,Expressionism,animal painting,,Botany,,Interieur chapelle Saint Blaise 1959,,
https://www.wikiart.org/en/toyen/the-night-rolls-cries-1955,1955,,1955,https://uploads0.wikiart.org/00453/images/toyen/1955la-nuit-roule-des-cris-1955.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/al-held/taxi-cab-ii-1959,1959,,1959,https://uploads3.wikiart.org/images/al-held/taxi-cab-ii-1959.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/alfred-sisley/construction-site-at-saint-mammes-1880,1880,,1880,https://uploads5.wikiart.org/images/alfred-sisley/construction-site-at-saint-mammes-1880.jpg!Large.jpg,Impressionism,cityscape,Private Collection,houses-and-buildings|forests-and-trees,oil|canvas,,,
https://www.wikiart.org/en/david-cox/place-du-palais-royal-paris-1828,1828,,1828,https://uploads4.wikiart.org/images/david-cox/place-du-palais-royal-paris-1828.jpg!Large.jpg,Romanticism,cityscape,,Street|Town|City|Road|Infrastructure|Building|Neighbourhood,,,,
https://www.wikiart.org/en/john-bratby/tree-trunks-and-leaves-1956,1956,,1956,https://uploads1.wikiart.org/images/john-bratby/tree-trunks-and-leaves-1956.jpg!Large.jpg,Expressionism,landscape,,Tree|Trunk|Natural environment|Old-growth forest|Woodland|Plant|Forest|Woody plant|Jungle,,,,
https://www.wikiart.org/en/james-tissot/the-vine-dresser-and-the-fig-tree-le-vigneron-et-le-figuier,,,,https://uploads7.wikiart.org/images/james-tissot/the-vine-dresser-and-the-fig-tree-le-vigneron-et-le-figuier.jpg!Large.jpg,,religious painting,"Brooklyn Museum, New York City, NY, US",Tree,,,,
https://www.wikiart.org/en/sir-lawrence-alma-tadema/fhe-frigidarium-1890,1890,,1890,https://uploads3.wikiart.org/images/alma-tadema-lawrence/fhe-frigidarium-1890.jpg!Large.jpg,Romanticism,genre painting,Private Collection,fashion,oil|canvas,,,
https://www.wikiart.org/en/norman-rockwell/facts-of-life,1956,,1956,https://uploads0.wikiart.org/images/norman-rockwell/facts-of-life.jpg!Large.jpg,Regionalism,genre painting,,male-portraits|children,,,,
https://www.wikiart.org/en/antonio-sanfilippo/untitled-1,,,,https://uploads8.wikiart.org/images/antonio-sanfilippo/untitled-1.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/umberto-boccioni/april-evening-1908,1908,Milan,"1908|Milan|1908; Milan, Italy",https://uploads6.wikiart.org/images/umberto-boccioni/april-evening-1908.jpg!Large.jpg,Divisionism,landscape,,spring|countryside|gardens-and-parks|Sky,oil|canvas,,,
https://www.wikiart.org/en/odilon-redon/bouquet-of-flowers-in-a-blue-vase,1907,,1907,https://uploads8.wikiart.org/images/odilon-redon/bouquet-of-flowers-in-a-blue-vase.jpg!Large.jpg,Realism,flower painting,Private Collection,flowers-and-plants|Still life photography|Flowerpot|Cut flowers|Flower|Bouquet|Vase|Floral design|Plant,oil|canvas,,,
https://www.wikiart.org/en/william-blake/when-the-morning-stars-sang-together-1820,1820,,1820,https://uploads8.wikiart.org/images/william-blake/when-the-morning-stars-sang-together-1820.jpg!Large.jpg,Symbolism,illustration,"Morgan Library and Museum (Pierpont Morgan Library), New York City, NY, US",fictional-characters|Book-of-Job|Job|Stone carving,paper|watercolor,Illustrationss to the Book of Job,,
https://www.wikiart.org/en/john-everett-millais/the-piper,,,,https://uploads1.wikiart.org/images/john-everett-millais/the-piper.jpg!Large.jpg,Realism,genre painting,Private Collection,group-portraits,oil|canvas,,,
https://www.wikiart.org/en/felix-vallotton/reclining-female-nude,1905,,1905,https://uploads8.wikiart.org/images/felix-vallotton/reclining-female-nude.jpg!Large.jpg,Realism,sketch and study,,female-nude|designs-and-sketches|Sketch|Figure drawing|Line,,,,
https://www.wikiart.org/en/m-f-husain/african-woman,,,,https://uploads3.wikiart.org/images/m-f-husain/african-woman.jpg,Cubism,genre painting,,,,,,
https://www.wikiart.org/en/paul-cezanne/bend-in-the-river,1868,,1868,https://uploads1.wikiart.org/images/paul-cezanne/bend-in-the-river.jpg!Large.jpg,Romanticism,landscape,Private Collection,Sky|Tree,oil|canvas,,Dark period,
https://www.wikiart.org/en/joaquin-dominguez-becquer/fernando-el-catolico-1859,1859,,1859,https://uploads2.wikiart.org/00312/images/joaquin-dominguez-becquer/fernando-el-cat-lico-ayuntamiento-de-sevilla.jpg!Large.jpg,Costumbrismo,portrait,,Monarch,,,,
https://www.wikiart.org/en/alan-charlton/20-part-line-painting-1991,1991,,1991,https://uploads2.wikiart.org/images/alan-charlton/20-part-line-painting-1991.jpg!Large.jpg,Minimalism,abstract,"Tate Britain, London, UK",Line,emulsion|canvas,,,
https://www.wikiart.org/en/solomon-joseph-solomon/wyl-lmg-035-35-001,1891,,1891,https://uploads7.wikiart.org/00267/images/solomon-joseph-solomon/wyl-lmg-035-35-001-1.jpg!Large.jpg,Romanticism,genre painting,,,,,,
https://www.wikiart.org/en/gregorio-vardanega/mirage-egyptien-1976,1976,,1976,https://uploads0.wikiart.org/images/gregorio-vardanega/mirage-egyptien-1976.jpg,Op Art,abstract,,Line|Pattern|Symmetry,,,,
https://www.wikiart.org/en/alfred-sisley/eglise-de-moret,,,,https://uploads0.wikiart.org/images/alfred-sisley/eglise-de-moret.jpg!Large.jpg,Impressionism,cityscape,,Building|Medieval architecture,oil|canvas,,,
https://www.wikiart.org/en/richard-whitney/leticia,,,,https://uploads3.wikiart.org/images/richard-whitney/leticia.jpg!Large.jpg,Contemporary Realism,portrait,,children portraits|Face|Photograph|Lady|Smile|Chin|Vintage clothing,,,,
https://www.wikiart.org/en/thomas-jones-barker/colin-campbell-1st-baron-clyde-field-marshal-1860,1860,,1860,https://uploads4.wikiart.org/images/thomas-jones-barker/colin-campbell-1st-baron-clyde-field-marshal-1860.jpg!Large.jpg,Romanticism,portrait,,Gentleman,,,,
https://www.wikiart.org/en/henri-martin/view-from-the-artist-s-studio,,,,https://uploads4.wikiart.org/images/henri-martin/view-from-the-artist-s-studio.jpg!Large.jpg,Divisionism,interior,,furniture-and-decoration|doors-and-windows|dishware-and-cutlery|Room,oil|canvas,,,
https://www.wikiart.org/en/camille-pissarro/cowherd-pontoise-1882,1882,,1882,https://uploads0.wikiart.org/images/camille-pissarro/cowherd-pontoise-1882.jpg!Large.jpg,Impressionism,genre painting,Private Collection,Pasture|Bovine|Rural area|1880s paintings from France,,,,
https://www.wikiart.org/en/guignard/as-gemeas-1940,1940,,1940,https://uploads0.wikiart.org/00323/images/guignard/as-g-meas-1940.jpg,Expressionism,portrait,,,,,,
https://www.wikiart.org/en/georgia-o-keeffe/poppy-2,,,,https://uploads4.wikiart.org/images/georgia-o-keeffe/poppy-2.jpg!Large.jpg,Precisionism,flower painting,,flowers-and-plants|Petal|Orange|oriental poppy|Flower|Poppy family|Plant,,Poppies,,
https://www.wikiart.org/en/victor-zaretsky/poppies-1980,1980,,1980,https://uploads6.wikiart.org/00126/images/victor-zaretsky/poppies-1980.jpg!Large.jpg,Art Nouveau (Modern)|Expressionism,flower painting,,Orange|Coquelicot|Wildflower,,,,
https://www.wikiart.org/en/katsushika-hokusai/not_detected_223528,1814,,1814,https://uploads3.wikiart.org/images/katsushika-hokusai/not_detected_223528(2).jpg!Large.jpg,Ukiyo-e,literary painting,,female-nude|octopuses|Octopus,paper|woodcut,肉筆浮世繪,,
https://www.wikiart.org/en/john-hoyland/reds-greens-1969,1969,,1969,https://uploads0.wikiart.org/images/john-hoyland/reds-greens-1969.jpg!Large.jpg,Color Field Painting,abstract,,Rectangle,,,,
https://www.wikiart.org/en/george-stefanescu/harlequin-1981,1981,Bucharest,"1981; Bucharest, Romania|Bucharest|1981",https://uploads1.wikiart.org/images/george-stefanescu-ramnic/harlequin-1981.jpg!Large.jpg,Post-Impressionism,portrait,,theatres|magic-and-mistery|Harlequin|lonely figures,oil|canvas,,,
https://www.wikiart.org/en/vasyl-yermylov/a-project-the-monument-of-the-lenin-epoch-1964,1964,,1964,https://uploads1.wikiart.org/00162/images/vasyl-yermylov/1964.png!Large.png,Constructivism,sculpture|sketch and study,,,,,,
