url,Create Date,Create Location,image_url,Date,Style,Genre,tags,Period,Media,Theme,Location,Series
https://www.wikiart.org/en/john-currin/tapestry-2013,2013,,https://uploads3.wikiart.org/00474/images/john-currin/2013tapestry-2013.jpg!Large.jpg,2013,Kitsch,nude painting (nu),Lady|Mythology|Fictional character,,oil|canvas,,,
https://www.wikiart.org/en/camille-corot/peasants-near-a-village,,,https://uploads8.wikiart.org/images/camille-corot/peasants-near-a-village.jpg!Large.jpg,,Realism,landscape,arts-and-crafts|countryside|fields-and-plains|Sky|Tree|Cloud,,oil|canvas,"Other cityscapes, landscapes and seascapes",Private Collection,
https://www.wikiart.org/en/camille-corot/a-village-street-dardagny-1853,1853,,https://uploads6.wikiart.org/images/camille-corot/a-village-street-dardagny-1853.jpg!Large.jpg,1853,Realism,landscape,cottages-and-farmhouses|Building|House,,oil|canvas,"French cityscapes, landscapes and seascapes",,
https://www.wikiart.org/en/louise-abbema/april-morning-place-de-la-concorde,,,https://uploads0.wikiart.org/00437/images/louise-abbema/april-morning-place-de-la-concorde.jpg!Large.jpg,,,cityscape,,,,,,
https://www.wikiart.org/en/sohrab-sepehri/untitled-4,,,https://uploads2.wikiart.org/00109/images/sohrab-sepehri/a-6.jpg,,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/konstantin-makovsky/still-life-in-an-interior,1900,,https://uploads7.wikiart.org/images/konstantin-makovsky/still-life-in-an-interior.jpg!Large.jpg,1900,Realism,still life,fruits-and-vegetables|dishware-and-cutlery|Room|Furniture,,,,,
https://www.wikiart.org/en/njideka-akunyili-crosby/super-blue-omo-2016,2016,,https://uploads6.wikiart.org/00319/images/njideka-akunyili-crosby/super-blue-omo.jpg!Large.jpg,2016,Postcolonial art,genre painting,,,,,,
https://www.wikiart.org/en/ernst-wilhelm-nay/spiele-des-menschen-1965,1965,,https://uploads3.wikiart.org/images/ernst-wilhelm-nay/spiele-des-menschen-1965.jpg,1965,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/henri-manguin/still-life-with-a-silver-goblet,,,https://uploads2.wikiart.org/00329/images/henri-manguin/mus-e-calvet-manguin-henri-au-gobelet-d-argent.jpg!Large.jpg,,Post-Impressionism,still life,,,oil,,,
https://www.wikiart.org/en/tony-delap/flip-flop-1963,1963,,https://uploads5.wikiart.org/images/tony-delap/flip-flop-1963.jpg!Large.jpg,1963,Minimalism,abstract,Door,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/the-letter-1900,1900,,https://uploads8.wikiart.org/images/pierre-auguste-renoir/the-letter-1900.jpg!Large.jpg,1900,Impressionism,genre painting,,Later Years,,,,
https://www.wikiart.org/en/konstantin-yuon/night-time-portrait-of-the-artist-s-wife-klavdiya-yuon-1911,1911,,https://uploads0.wikiart.org/images/konstantin-yuon/night-time-portrait-of-the-artist-s-wife-klavdiya-yuon-1911.jpg,1911,Post-Impressionism,portrait,female-portraits,,tempera,,"Tretyakov Gallery, Moscow, Russia",
https://www.wikiart.org/en/theophile-steinlen/femmes-sur-le-marche,,,https://uploads1.wikiart.org/images/theophile-steinlen/femmes-sur-le-marche.jpg!Large.jpg,,,sketch and study,Sketch|Figure drawing,,,,,
https://www.wikiart.org/en/konstantin-ivanovich-gorbatov/winter-1919,1919,,https://uploads7.wikiart.org/00325/images/konstantin-ivanovich-gorbatov/konstantin-gorbatov-winter.jpg!Large.jpg,1919,Post-Impressionism,landscape|cityscape,,,oil|canvas,,,
https://www.wikiart.org/en/will-barnet/not-detected-27,,,https://uploads2.wikiart.org/images/will-barnet/not-detected-259574.jpg!Large.jpg,,Pop Art,genre painting,female-nude|couples,,,,,
https://www.wikiart.org/en/wojciech-siudmak/spring,,,https://uploads3.wikiart.org/images/wojciech-siudmak/spring.jpg!Large.jpg,,Fantastic Realism,symbolic painting,allegories-and-symbols|spring|female-nude|Sketch|Botany|Line|Plant|Still life photography,,,,,
https://www.wikiart.org/en/ivan-shishkin/on-the-forest-boundary-line-1878,1878,,https://uploads8.wikiart.org/images/ivan-shishkin/on-the-forest-boundary-line-1878.jpg!Large.jpg,1878,Realism,landscape,female-portraits|forests-and-trees|Tree|Natural environment|Woody plant|Forest|Branch|Plant|monochrome|Leaf|Monochrome photography,,,,,
https://www.wikiart.org/en/salvador-dali/bed-chair-and-bedside-table-ferociously-attacking-a-cello,1983,,https://uploads5.wikiart.org/images/salvador-dali/bed-chair-and-bedside-table-ferociously-attacking-a-cello.jpg,1983,Surrealism,interior,String instrument|Violin family|Violone|Bowed string instrument|Viol|Bass violin|Violin|Fiddle|Musical instrument|Double bass,Classic Period (1941-1989),,,,
https://www.wikiart.org/en/asgrimur-jonsson/view-of-elli-a-rvogur-reykjav-k-1930,1930,,https://uploads5.wikiart.org/images/asgrimur-jonsson/view-of-elli-a-rvogur-reykjav-k-1930.jpg,1930,Impressionism,landscape,,,,,,
https://www.wikiart.org/en/qiu-ying/xue-tao,,,https://uploads4.wikiart.org/images/qiu-ying/xue-tao.jpg,,Gongbi,portrait,,,,,,
https://www.wikiart.org/en/filippo-de-pisis/figura-in-un-interno,,,https://uploads8.wikiart.org/00148/images/filippo-de-pisis/figura-in-un-interno.jpg!Large.jpg,,Metaphysical art|Expressionism,interior,Room,,,,,
https://www.wikiart.org/en/paul-jacoulet/portrait-of-a-chamorro-woman-blue-1934,1934,,https://uploads5.wikiart.org/images/paul-jacoulet/portrait-of-a-chamorro-woman-blue-1934.jpg!Large.jpg,1934,Ukiyo-e,genre painting,,,,,,
https://www.wikiart.org/en/hans-bellmer/the-doll-1934-5,1934,,https://uploads8.wikiart.org/images/hans-bellmer/the-doll-1934-5.jpg!Large.jpg,1934,,photo,Photograph|Eye,,,,,
https://www.wikiart.org/en/henri-martin/village-street-in-hombre-violette,,,https://uploads8.wikiart.org/images/henri-martin/village-street-in-hombre-violette.jpg!Large.jpg,,Divisionism,cityscape,streets-and-squares|houses-and-buildings|Orange,,,,,
https://www.wikiart.org/en/frida-kahlo/the-deceased-dimas-1937,1937,,https://uploads0.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calder%C3%B3n-de-rivera/the-deceased-dimas-1937.jpg!Large.jpg,1937,Naïve Art (Primitivism),portrait,children portraits|birth-and-death,,masonite|oil,,"Dolores Olmedo Collection, Mexico City, Mexico",
https://www.wikiart.org/en/andre-derain/portrait-of-a-man-1915,1915,,https://uploads6.wikiart.org/images/andre-derain/portrait-of-a-man-1915.jpg!Large.jpg,1915,Fauvism,portrait,male-portraits|Gentleman,,oil|canvas,,,
https://www.wikiart.org/en/asher-brown-durand/georgianna-frances-adams,,,https://uploads4.wikiart.org/00205/images/asher-brown-durand/asherdurand-georgianna-frances-adams.jpg!Large.jpg,,Romanticism,portrait,Lady|Chin,,oil,,"Smithsonian American Art Museum, Washington, DC, US",
https://www.wikiart.org/en/winslow-homer/on-the-fence,1878,,https://uploads6.wikiart.org/images/winslow-homer/on-the-fence.jpg!Large.jpg,1878,Realism,genre painting,countryside|forests-and-trees|Tree|Botany,,paper|watercolor|graphite|gouache,,,
https://www.wikiart.org/en/karl-bodmer/inside-front-cover-left,,,https://uploads6.wikiart.org/images/karl-bodmer/inside-front-cover-left.jpg!Large.jpg,,Romanticism,still life,covers|Organism,,,,,
https://www.wikiart.org/en/tivadar-kosztka-csontvary/pilgrimage-to-the-cedars-in-lebanon-1907,1907,,https://uploads1.wikiart.org/images/tivadar-kosztka-csontvary/pilgrimage-to-the-cedars-in-lebanon-1907.jpg!Large.jpg,1907,Expressionism|Symbolism,genre painting,Tree,,oil|canvas,,"Hungarian National Museum, Budapest, Hungary",
https://www.wikiart.org/en/antonio-jacobsen/the-s-s-orizaba-at-sea-1895,1895,,https://uploads6.wikiart.org/images/antonio-jacobsen/the-s-s-orizaba-at-sea-1895.jpg!Large.jpg,1895,Realism,marina,Vehicle|Boat|Watercraft|Ship|Sailing ship|Barquentine|Steam frigate,,,,,
https://www.wikiart.org/en/myron-stout/untitled-1950-1,1950,,https://uploads6.wikiart.org/images/myron-stout/untitled-1950-1.jpg,1950,Hard Edge Painting,abstract,Turquoise|Pattern|Textile|Orange|Line,,,,,
https://www.wikiart.org/en/maria-primachenko/young-magpie-catches-a-grub-1978,1978,,https://uploads3.wikiart.org/images/maria-prymachenko/young-magpie-catches-a-grub-1978.jpg!Large.jpg,1978,Naïve Art (Primitivism),animal painting,birds|chicken|Bird|rooster|Galliformes,,paper|gouache,,,
https://www.wikiart.org/en/vasyl-yermylov/palace-of-pioneers-and-octobrists-in-kharkov-interior-design-project-1935-0,1935,,https://uploads2.wikiart.org/00124/images/vasyl-yermylov/palace-of-pioneers-and-octobrists-in-kharkov-interior-design-project-1935.JPG,1935,Constructivism,design,Textile,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/laundresses-1,1912,,https://uploads6.wikiart.org/images/pierre-auguste-renoir/laundresses-1.jpg!Large.jpg,1912,Impressionism,genre painting,Mythology|Romance,Later Years,oil|canvas,,Private Collection,
https://www.wikiart.org/en/james-mcneill-whistler/harmony-in-coral-and-blue-milly-finch,1886,,https://uploads4.wikiart.org/images/james-mcneill-whistler/harmony-in-coral-and-blue-milly-finch.jpg!Large.jpg,1886,Impressionism,portrait,female-portraits|Lady,,oil|canvas,,,
https://www.wikiart.org/en/oswald-achenbach/launching-a-fisher-boat-in-holland-1888,1888,,https://uploads6.wikiart.org/00330/images/oswald-achenbach/bochmann-b0230-flottmachen-eines-fischerbootes.jpg!Large.jpg,1888,Romanticism,landscape,,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/joseph-farquharson/study-for-at-freezing-point,,,https://uploads8.wikiart.org/images/joseph-farquharson/study-for-at-freezing-point.jpg!Large.jpg,,Realism,sketch and study,,,,,,
https://www.wikiart.org/en/mstislav-dobuzhinsky/farm-in-new-england-1940,1940,,https://uploads7.wikiart.org/images/mstislav-dobuzhinsky/farm-in-new-england-1940.jpg!Large.jpg,1940,Symbolism,landscape,cottages-and-farmhouses|factories-and-plants|Silo|Shot tower|Building|Tower,,paper|gouache,,,
https://www.wikiart.org/en/nassos-daphnis/29-e-78-1978,1978,,https://uploads6.wikiart.org/images/nassos-daphnis/29-e-78-1978.jpg,1978,Hard Edge Painting,abstract,Font|Line,,,,,
https://www.wikiart.org/en/stanley-spencer/christ-preaching-at-cookham-regatta-punts-meeting-1953,1953,,https://uploads4.wikiart.org/00303/images/stanley-spencer/christ-preaching-at-cookham-regata-punts-meeting.jpg!Large.jpg,1953,Neo-Romanticism,genre painting,,,,,,Christ Preaching at Cookam Regatta
https://www.wikiart.org/en/ippolito-caffi/venice-regatta-on-the-grand-canal,,,https://uploads4.wikiart.org/00331/images/ippolito-caffi/ippolito-caffi-venezia-regata-in-canal-grande-ippolito-caffi-ante-1848-49-fondazione-musei-civici-di.jpg!Large.jpg,,Realism,genre painting,Venice,,,"Venice and its surroundings, Italy",,
https://www.wikiart.org/en/edwin-henry-landseer/standing-to-attention,,,https://uploads5.wikiart.org/00380/images/edwin-henry-landseer/standing-to-attention-edwin-landseer.jpg!Large.jpg,,Romanticism,animal painting,,,,,,
https://www.wikiart.org/en/joan-miro/not_detected_227983,1925,,https://uploads0.wikiart.org/images/joan-miro/not_detected_227983.jpg!Large.jpg,1925,Automatic Painting|Surrealism,figurative,male-portraits|dreams-and-hallucinations,,oil,,"Museo Nacional Centro de Arte Reina Sofía (MNCARS), Madrid, Spain",
https://www.wikiart.org/en/paul-serusier/seaweed-gatherer-1890,1890,,https://uploads6.wikiart.org/images/paul-serusier/seaweed-gatherer-1890.jpg!Large.jpg,1890; France|1890,Cloisonnism,genre painting,,,oil|card,,,
https://www.wikiart.org/en/richard-paul-lohse/drei-gruppen-mit-grnem-zentrum-1952,1952,,https://uploads6.wikiart.org/images/richard-paul-lohse/drei-gruppen-mit-grnem-zentrum-1952.jpg,1952,Concretism,abstract,Violet|Colorfulness|Tints and shades|Pattern|Rectangle,,,,,
https://www.wikiart.org/en/lothar-charoux/untitled-1970,1970,,https://uploads2.wikiart.org/images/lothar-charoux/untitled-1970(1).jpg!Large.jpg,1970,Concretism,abstract,Brown|Line,,,,,
https://www.wikiart.org/en/richard-diebenkorn/woman-with-a-newspaper,1960,,https://uploads2.wikiart.org/00273/images/richard-diebenkorn/rd1302pub.jpg!Large.jpg,1960,Expressionism,portrait,female-portraits,,oil|canvas,,Private Collection,
https://www.wikiart.org/en/maurice-prendergast/the-tuileries-gardens-paris-1895,1895,,https://uploads5.wikiart.org/images/maurice-prendergast/the-tuileries-gardens-paris-1895.jpg!Large.jpg,1895,Impressionism,genre painting,gardens-and-parks|Paris|France|Tree,,,,,
https://www.wikiart.org/en/dan-witz/natasha-2007,2007,,https://uploads2.wikiart.org/00140/images/dan-witz/natasha-on-phone-small.jpg!Large.jpg,2007,Hyper-Realism,portrait,Face|Head|Lady|Chin|Fun,,,,,
https://www.wikiart.org/en/childe-hassam/french-peasant-girl,1893,,https://uploads4.wikiart.org/images/childe-hassam/french-peasant-girl.jpg!Large.jpg,1893,Impressionism,portrait,female-portraits|Lady,,,,,
https://www.wikiart.org/en/arkhip-kuindzhi/a-birch-grove-spots-of-sunlight,1895,,https://uploads0.wikiart.org/images/arkhip-kuindzhi/a-birch-grove-spots-of-sunlight.jpg!Large.jpg,1895,Impressionism,landscape,forests-and-trees|Tree|Nature|Natural environment|Natural landscape|Forest|Trunk|Woody plant,,oil|canvas,,,
https://www.wikiart.org/en/samuel-peploe/stormy-weather-iona-1929,1929,,https://uploads0.wikiart.org/images/samuel-peploe/stormy-weather-iona-1929.jpg!Large.jpg,1929,Post-Impressionism,marina,Wave|Wind wave|Sea|Sky|Ocean|Water|Turquoise,,,,,
https://www.wikiart.org/en/odd-nerdrum/pissing-woman,,,https://uploads0.wikiart.org/00204/images/odd-nerdrum/pissing-woman.jpg,,Neo-baroque,nude painting (nu)|symbolic painting,Still life photography,,,,,
https://www.wikiart.org/en/caspar-david-friedrich/plowed-field-0,,,https://uploads6.wikiart.org/00380/images/caspar-david-friedrich/plowed-field-caspar-david-friedrich.jpg!Large.jpg,,Romanticism,landscape,,,,,,
https://www.wikiart.org/en/adolf-wolfli/die-psychiatrische-klinik-waldau-1921,1921,,https://uploads4.wikiart.org/00152/images/adolf-wolfli/die-psychiatrische-klinik-waldau-1921.jpg!Large.jpg,1921,Outsider art,figurative,Textile|History,,,,,
https://www.wikiart.org/en/albert-marquet/place-de-la-trinity-in-paris-1911,1911,,https://uploads0.wikiart.org/00279/images/albert-marquet/place-de-la-trinit-in-paris-albert-marquet-1911.jpg!Large.jpg,1911,Fauvism,cityscape,Paris|France,,oil|canvas,,"Hermitage Museum, Saint Petersburg, Russia",
https://www.wikiart.org/en/rudolf-ernst/the-flower-merchant,,,https://uploads5.wikiart.org/00298/images/rudolf-ernst/ernst-rudolf-le-marchand-de-fleurs.jpg!Large.jpg,,Orientalism,genre painting,,,oil,,,
https://www.wikiart.org/en/julio-romero-de-torres/pears,,,https://uploads8.wikiart.org/images/julio-romero-de-torres/pears.jpg!Large.jpg,,Realism,still life,Natural foods|Local food|Plant|Food|Fruit,,,,,
https://www.wikiart.org/en/jeffrey-smart/city-landscape-6-1970,1970,,https://uploads6.wikiart.org/00207/images/jeffrey-smart/city-landscape-6.jpg!Large.jpg,1970,Hyper-Realism,landscape|cityscape,Crop|Food grain|Grain|Wheat|Malt|Rye|Triticale|Barley|Grass|Plant,,,,"Art Gallery of New South Wales (AGNSW), Sydney, Australia","City landscapes, 1970"
https://www.wikiart.org/en/fyodor-bronnikov/the-garden-arbor-1880,1880,,https://uploads0.wikiart.org/images/fyodor-bronnikov/the-garden-arbor-1880.jpg!Large.jpg,1880,Realism,illustration,group-portraits|fictional-characters|Picture frame|Ciociaro Costume,,,,,
https://www.wikiart.org/en/conrad-marca-relli/fortune-teller,,,https://uploads3.wikiart.org/images/conrad-marca-relli/fortune-teller.jpg,,Abstract Expressionism,abstract,Beige,,,,,
https://www.wikiart.org/en/felix-vallotton/the-port-of-pully-1891,1891,,https://uploads0.wikiart.org/images/felix-vallotton/the-port-of-pully-1891.jpg!Large.jpg,1891,Post-Impressionism,landscape,boats-and-ships|Loch|Lake district|Lake,,oil|canvas,,,
https://www.wikiart.org/en/ancient-greek-painting/fresco-from-the-tomb-of-judgment-in-ancient-mieza-greece-aeacus-and-rhadamanthys--200,200 BC,,https://uploads2.wikiart.org/00237/images/ancient-greek-painting/fresco-from-the-tomb-of-judgment-in-ancient-mieza-greece-hermes.jpg!Large.jpg,200 BC,Hellenistic,portrait,,,,Panel and wall painting,,Tomb of the Judgement
https://www.wikiart.org/en/gustave-dore/priests-exhorting-the-crusaders,,,https://uploads6.wikiart.org/images/gustave-dore/priests-exhorting-the-crusaders.jpg!Large.jpg,,Romanticism,illustration,knights-and-warriors|priests-and-sacraments|fictional-characters|J-F.-Michaud-'Bibliotheque-des-Croisades'|Stock photography,,,,,Bibliotheque des Croisades
https://www.wikiart.org/en/larry-zox/open-white-center-1974,1974,,https://uploads2.wikiart.org/images/larry-zox/open-white-center-1974.jpg,1974,Color Field Painting,abstract,Paper product,,,,,
https://www.wikiart.org/en/richard-oelze/baumlandschaft-1935,1935,,https://uploads4.wikiart.org/images/richard-oelze/baumlandschaft-1935.jpg!Large.jpg,1935,Surrealism,landscape,Sky|Cloud,,,,,
https://www.wikiart.org/en/rene-magritte/the-return-1940,1940,Carcasonne / Carcassonne,https://uploads3.wikiart.org/images/rene-magritte/the-return-1940(1).jpg!Large.jpg,"1940|1940; Carcasonne / Carcassonne, France|Carcasonne / Carcassonne",Surrealism,symbolic painting,Sky|Cloud,Brussels pre-war and war years,oil|canvas,,,
https://www.wikiart.org/en/cesar-domela/composition,,,https://uploads3.wikiart.org/images/cesar-domela/composition.jpg,,Concretism,abstract,Floor|Wood stain|Hardwood,,,,,
https://www.wikiart.org/en/pavel-fedotov/andrey-grigoriy-and-alexander-druzhinin,1840,,https://uploads5.wikiart.org/images/pavel-fedotov/andrey-grigoriy-and-alexander-druzhinin.jpg,1840,Realism,portrait,group-portraits,,oil|canvas,,"Tretyakov Gallery, Moscow, Russia",
https://www.wikiart.org/en/william-turner/the-exile-and-the-snail,,,https://uploads0.wikiart.org/images/william-turner/the-exile-and-the-snail.jpg!Large.jpg,,Romanticism,history painting,,,oil|canvas,,,
https://www.wikiart.org/en/pablo-picasso/girl-in-front-of-mirror-1932,1932,,https://uploads4.wikiart.org/images/pablo-picasso/girl-in-front-of-mirror-1932.jpg!Large.jpg,1932,Surrealism,genre painting,women-and-mirrors,Neoclassicist & Surrealist Period,oil|canvas,,"Museum of Modern Art (MoMA), New York City, NY, US",
https://www.wikiart.org/en/istvan-ilosvai-varga/self-portrait-in-white-1972,1972,,https://uploads0.wikiart.org/images/istvan-ilosvai-varga/self-portrait-in-white-1972.jpg,1972,Expressionism,self-portrait,Face|Cheek|Head|Chin|Forehead,,,,,
https://www.wikiart.org/en/stanislaw-wyspianski/motherhood-1905,1905,,https://uploads7.wikiart.org/00128/images/stanislaw-wyspianski/motherhood-1905-1.jpg!Large.jpg,1905,Art Nouveau (Modern)|Neo-Romanticism,genre painting,mother-and-child|children|Human,,pastel|cardboard,,"National Museum, Kraków, Poland",
https://www.wikiart.org/en/salvador-dali/planctus-david-in-mortem-saul-1967,1967,,https://uploads0.wikiart.org/images/salvador-dali/planctus-david-in-mortem-saul-1967.jpg,1967,Abstract Expressionism|Symbolism,religious painting,,Classic Period (1941-1989),gouache,,,The Biblia Sacra
https://www.wikiart.org/en/james-tissot/the-resurrection-of-lazarus-la-re-surrection-de-lazare,,,https://uploads2.wikiart.org/images/james-tissot/the-resurrection-of-lazarus-la-re-surrection-de-lazare.jpg!Large.jpg,,,religious painting,,,,,"Brooklyn Museum, New York City, NY, US",
https://www.wikiart.org/en/andre-masson/metamorphosis,1963,,https://uploads5.wikiart.org/images/andre-masson/metamorphosis.jpg,1963,Automatic Painting,symbolic painting,Head|Sketch,,lithography,,"Museum of Modern Art (MoMA), New York City, NY, US",
https://www.wikiart.org/en/gerard-sekoto/the-donkey-cart-eastwood-1947,1947,,https://uploads4.wikiart.org/images/gerard-sekoto/the-donkey-cart-eastwood-1947.jpg,1947,Social Realism,genre painting,,,,,,
https://www.wikiart.org/en/vasily-vereshchagin/inn-near-tashkent-1867,1867,,https://uploads4.wikiart.org/images/vasily-vereshchagin/inn-near-tashkent-1867.jpg!Large.jpg,1867,Realism,genre painting,taverns-and-inns|Tashkent|Snow|winter,,,,,
https://www.wikiart.org/en/olexandr-archipenko/lying-horizontal,1957,,https://uploads6.wikiart.org/images/olexandr-archipenko/lying-horizontal.jpg,1957,Cubism,sculpture,,,,,,
https://www.wikiart.org/en/martin-kippenberger/untitled-1989-2,1989,,https://uploads5.wikiart.org/images/martin-kippenberger/untitled-1989-2.jpg,1989,Conceptual Art,installation,Floor|Room|Line|Flooring,,,,,
https://www.wikiart.org/en/odd-nerdrum/the-astronomer,,,https://uploads1.wikiart.org/00204/images/odd-nerdrum/the-astronomer.jpg,,Neo-baroque,symbolic painting,Lady|Human|Neck|Chest,,,,,
https://www.wikiart.org/en/edouard-manet/autumn-study-of-mery-laurent-1882,1882,Paris,https://uploads0.wikiart.org/images/edouard-manet/autumn-study-of-mery-laurent-1882.jpg!Large.jpg,"1882; Paris, France|1882|Paris",Impressionism,portrait,female-portraits|Lady|Gentleman,,oil|canvas,,"Musée des Beaux-Arts de Nancy, Nancy, France",
https://www.wikiart.org/en/georges-braque/aria-de-bach-1913,1913,,https://uploads3.wikiart.org/images/georges-braque/aria-de-bach-1913.jpg!Large.jpg,1913; France|1913,Synthetic Cubism,still life,musical-instruments|Line,,cardboard|collage|pencil|charcoal,,Private Collection,
https://www.wikiart.org/en/vincent-van-gogh/old-man-in-a-tail-coat-1882,1882,Haag / Den Haag / La Haye / The Hague,https://uploads6.wikiart.org/images/vincent-van-gogh/old-man-in-a-tail-coat-1882.jpg!Large.jpg,"1882; Haag / Den Haag / La Haye / The Hague, Netherlands|Haag / Den Haag / La Haye / The Hague|1882",Realism,portrait,male-portraits|Standing|Gentleman|Outerwear|Headgear,,paper|pencil,,"Van Gogh Museum, Amsterdam, Netherlands",
https://www.wikiart.org/en/henry-raeburn/portrait-of-sir-john-and-lady-clerk-of-penicuik,1790,,https://uploads5.wikiart.org/images/henry-raeburn/portrait-of-sir-john-and-lady-clerk-of-penicuik.jpg!Large.jpg,1790,Romanticism,portrait,male-portraits|female-portraits|double-portraits|Gentleman,,oil|canvas,,,
https://www.wikiart.org/en/nina-tokhtaman-valetova/under-construction-2018,2018,"New York City, New York",https://uploads8.wikiart.org/00178/images/nina-tokhtaman-valetova/under-construction-oil-painting-2018-22-x-28-x.JPG!Large.JPG,"2018; New York City, New York, United States|2018|New York City, New York",Magic Realism|Surrealism,figurative,Font,,oil,,,
https://www.wikiart.org/en/dayou-lu/wind-through-the-lotus-pond-1900202123-2020,2020,Nanjing,https://uploads6.wikiart.org/00327/images/dayou-lu/1900202123.JPG!Large.JPG,"Nanjing|2020|2020; Nanjing, China",,,,,,,,
https://www.wikiart.org/en/rockwell-kent/maine-headland-winter-1906,1906,,https://uploads0.wikiart.org/00193/images/rockwell-kent/maine-headland-winter-1906-1.jpg!Large.jpg,1906,American Realism,landscape,Sky|Mountain|winter|Snow|Mountainous landforms|Natural landscape|Cloud|Mountain range|Tree,,,,"Hermitage Museum, Saint Petersburg, Russia",
https://www.wikiart.org/en/zoe-lerman/ballerina-1963,1963,,https://uploads5.wikiart.org/00227/images/zoe-lerman/ballerina-1963-1.jpg!Large.jpg,1963,Post-Impressionism,genre painting,,,,,,
https://www.wikiart.org/en/otto-freundlich/rosace-ii-1941,1941,,https://uploads1.wikiart.org/images/otto-freundlich/rosace-ii-1941.jpg!Large.jpg,1941,Abstract Art,abstract,Pattern,,,,,
https://www.wikiart.org/en/ferdinand-georg-waldm-ller/after-confirmation-the-departure-of-the-godmother-1859,1859,,https://uploads3.wikiart.org/00381/images/ferdinand-georg-waldm-ller/godmothers-farewell-ferdinand-georg-waldmuller.jpg!Large.jpg,1859,Biedermeier,genre painting,,,,,,
https://www.wikiart.org/en/willard-metcalf/the-white-veil-1909,1909,,https://uploads6.wikiart.org/images/willard-metcalf/the-white-veil-1909.jpg!Large.jpg,1909,Impressionism,landscape,winter|roads-and-vehicles|forests-and-trees|Snow|Tree|Atmospheric phenomenon|Blizzard|Winter storm|Freezing|Sky,,oil|canvas,,"Detroit Institute of Arts, Detroit, MI, US",
https://www.wikiart.org/en/rosa-bonheur/relay-hunting-1887,1887,,https://uploads7.wikiart.org/00381/images/rosa-bonheur/1-relay-hunting-rosa-bonheur.jpg!Large.jpg,1887,Realism,animal painting,Horse|Pasture|Rural area|Mane|1880s paintings from France,,,,,
https://www.wikiart.org/en/vasiliy-ryabchenko/konstruirovanie-fontanov-2019,2019,,https://uploads7.wikiart.org/00258/images/vasiliy-sergeevich-ryabchenko/vasiliy-ryabchenko-fountain-constructing-57-57-cm-oil-on-canvas-2019.JPG!Large.JPG,2019; Ukraine|2019,Expressionism|Transavantgarde,figurative,,,oil|canvas,,,
https://www.wikiart.org/en/paul-werner/oil-pollution-at-the-north-sea-by-the-erica-2000,2000,Amsterdam,https://uploads4.wikiart.org/images/paul-werner/oil-pollution-at-the-north-sea-by-the-erica-2000.jpg!Large.jpg,"2000; Amsterdam, Netherlands|Amsterdam|2000",Expressionism|Figurative Expressionism,landscape,seas-and-oceans|Sketch|Rock,,paper|lithography,,,
https://www.wikiart.org/en/theodor-severin-kittelsen/krigen-mellom-froskene-og-musene-11-1885,1885,,https://uploads1.wikiart.org/images/theodor-severin-kittelsen/krigen-mellom-froskene-og-musene-11-1885.jpg!Large.jpg,1885,Neo-Romanticism,illustration,,,,,,
https://www.wikiart.org/en/henri-matisse/woman-on-a-red-sofa-1920,1920,,https://uploads7.wikiart.org/00136/images/henri-matisse/woman-on-a-red-sofa-1920.jpg,1920,Fauvism,portrait,Pink,,,,,
https://www.wikiart.org/en/thomas-cole/arch-of-nero-1846,1846,,https://uploads0.wikiart.org/images/thomas-cole/arch-of-nero-1846.jpg!Large.jpg,1846,Romanticism,landscape,ruins-and-columns|forests-and-trees|Ruins|Sky,,oil|canvas,,"Newark Museum, Newark, NJ, US",
https://www.wikiart.org/en/ernst-ludwig-kirchner/postdamerplatz,,,https://uploads7.wikiart.org/images/ernst-ludwig-kirchner/postdamerplatz.jpg!Large.jpg,,Expressionism,genre painting,streets-and-squares|houses-and-buildings,,,,,
https://www.wikiart.org/en/joan-brull/noia-amb-vel,,,https://uploads7.wikiart.org/00313/images/joan-brull/noia-amb-vel-joan-brull-i-vinyoles-1863-1912-0.jpg!Large.jpg,,Art Nouveau (Modern)|Symbolism,portrait|nude painting (nu),Long hair,,,,,
https://www.wikiart.org/en/john-frederick-herring-sr/temperance-society,,,https://uploads3.wikiart.org/00264/images/john-frederick-herring-sr/a-temperance-society-by-john-frederick-herring-sr.jpg!Large.jpg,,Romanticism,animal painting,,,,,,
https://www.wikiart.org/en/omer-mujadzic/omer-mujadzic-5,,,https://uploads0.wikiart.org/00224/images/omer-mujadzic/omer-mujadzic-008.JPG!Large.JPG,,Contemporary Realism,portrait,Forehead|Chin|Eyebrow|Cheek|Nose|Gentleman|Jaw,,,,,
https://www.wikiart.org/en/toshusai-sharaku/yamashina-shirojuro-in-the-role-of-nagoya-sanzaemon-1795,1795,,https://uploads8.wikiart.org/00134/images/toshusai-sharaku/met-dp130186.jpg!Large.jpg,1795,Ukiyo-e,yakusha-e,costume design|Fashion illustration|Pattern,,woodblock print,,"Metropolitan Museum of Art (Met), New York City, NY, US",
